/home/runner/work/di/di/src/Compile/Factory/CompiledFactoryShardCompiler.php	86	True	Parameter $class of class Componenta\DI\Compile\Factory\CompiledFactoryDefinition constructor expects class-string, string given.
/home/runner/work/di/di/src/Compile/Factory/FactoryCodeGenerator.php	50	True	Property Componenta\DI\Compile\Factory\FactoryCodeGenerator::$class with generic class ReflectionClass does not specify its types: T
/home/runner/work/di/di/src/Compile/Factory/FactoryCodeGenerator.php	143	True	Method Componenta\DI\Compile\Factory\FactoryCodeGenerator::reset() has parameter $class with generic class ReflectionClass but does not specify its types: T
/home/runner/work/di/di/src/Compile/Parameter/ParameterResolverCodeGeneratorRegistry.php	30	True	Call to function is_a() with arguments class-string<Componenta\DI\Resolver\Parameter\ParameterResolverInterface>, 'Componenta\\DI\\Resolver\\Parameter\\ParameterResolverInterface' and true will always evaluate to true.
/home/runner/work/di/di/src/Container.php	58	True	Method Componenta\DI\Container::__construct() has parameter $bootstrapServices with no value type specified in iterable type array.
/home/runner/work/di/di/src/Container.php	86	True	Call to function is_scalar() with (int|string) will always evaluate to true.
/home/runner/work/di/di/src/Container.php	290	True	Parameter #2 $context of method Componenta\DI\Resolver\Entry\EntryResolverInterface::resolve() expects array<string, mixed>, array<int|string, mixed> given.
/home/runner/work/di/di/src/Container.php	301	True	Method Componenta\DI\Container::make() should return T of object but returns object.
/home/runner/work/di/di/src/Container.php	370	True	Method Componenta\DI\Container::delegator() has parameter $delegator with no value type specified in iterable type array.
/home/runner/work/di/di/src/ContainerBuilder.php	93	True	Property Componenta\DI\ContainerBuilder::$delegators type has no value type specified in iterable type array.
/home/runner/work/di/di/src/ContainerBuilder.php	134	True	Parameter #2 $dependencies of static method Componenta\DI\ContainerBuilder::configureWithDependencies() expects array<string, mixed>, array<mixed, mixed> given.
/home/runner/work/di/di/src/ContainerBuilder.php	144	True	Unsafe usage of new static().
/home/runner/work/di/di/src/ContainerBuilder.php	146	True	Property Componenta\DI\ContainerBuilder::$factories (array<string, mixed>) does not accept array<mixed, mixed>.
/home/runner/work/di/di/src/ContainerBuilder.php	148	True	Parameter #2 ...$arrays of function array_merge expects array, mixed given.
/home/runner/work/di/di/src/ContainerBuilder.php	150	True	Property Componenta\DI\ContainerBuilder::$aliases (array<string, string>) does not accept array<mixed, mixed>.
/home/runner/work/di/di/src/ContainerBuilder.php	152	True	Parameter #2 ...$arrays of function array_merge expects array, mixed given.
/home/runner/work/di/di/src/ContainerBuilder.php	154	True	Property Componenta\DI\ContainerBuilder::$services (array<string, mixed>) does not accept mixed.
/home/runner/work/di/di/src/ContainerBuilder.php	156	True	Argument of an invalid type mixed supplied for foreach, only iterables are supported.
/home/runner/work/di/di/src/ContainerBuilder.php	157	True	Parameter #2 $id of static method Componenta\DI\ContainerBuilder::normalizeDelegatorList() expects string, mixed given.
/home/runner/work/di/di/src/ContainerBuilder.php	157	True	Possibly invalid array key type mixed.
/home/runner/work/di/di/src/ContainerBuilder.php	157	True	Property Componenta\DI\ContainerBuilder::$delegators (array<string, list<array|(callable(): mixed)|string>>) does not accept non-empty-array<list<array|(callable(): mixed)|string>>.
/home/runner/work/di/di/src/ContainerBuilder.php	160	True	Argument of an invalid type mixed supplied for foreach, only iterables are supported.
/home/runner/work/di/di/src/ContainerBuilder.php	162	True	Property Componenta\DI\ContainerBuilder::$invokables (list<class-string>) does not accept non-empty-list<mixed>.
/home/runner/work/di/di/src/ContainerBuilder.php	166	True	Parameter #1 $aliases of static method Componenta\DI\ContainerBuilder::assertInvokableAliasCompatible() expects array<string, string>, array<mixed> given.
/home/runner/work/di/di/src/ContainerBuilder.php	166	True	Parameter #3 $target of static method Componenta\DI\ContainerBuilder::assertInvokableAliasCompatible() expects string, mixed given.
/home/runner/work/di/di/src/ContainerBuilder.php	167	True	Property Componenta\DI\ContainerBuilder::$aliases (array<string, string>) does not accept array<string, mixed>.
/home/runner/work/di/di/src/ContainerBuilder.php	171	True	Argument of an invalid type mixed supplied for foreach, only iterables are supported.
/home/runner/work/di/di/src/ContainerBuilder.php	172	True	Property Componenta\DI\ContainerBuilder::$parameterResolvers (list<array{mixed, int}>) does not accept non-empty-list<array{mixed, mixed}>.
/home/runner/work/di/di/src/ContainerBuilder.php	175	True	Argument of an invalid type mixed supplied for foreach, only iterables are supported.
/home/runner/work/di/di/src/ContainerBuilder.php	221	True	Parameter #2 $dependencies of static method Componenta\DI\ContainerBuilder::configureWithDependencies() expects array<string, mixed>, array<mixed> given.
/home/runner/work/di/di/src/ContainerBuilder.php	239	True	Parameter #2 ...$arrays of function array_merge expects array, mixed given.
/home/runner/work/di/di/src/ContainerBuilder.php	243	True	Argument of an invalid type mixed supplied for foreach, only iterables are supported.
/home/runner/work/di/di/src/ContainerBuilder.php	249	True	Parameter #1 $aliases of static method Componenta\DI\ContainerBuilder::assertInvokableAliasCompatible() expects array<string, string>, array<mixed, mixed> given.
/home/runner/work/di/di/src/ContainerBuilder.php	249	True	Parameter #3 $target of static method Componenta\DI\ContainerBuilder::assertInvokableAliasCompatible() expects string, mixed given.
/home/runner/work/di/di/src/ContainerBuilder.php	255	True	Argument of an invalid type mixed supplied for foreach, only iterables are supported.
/home/runner/work/di/di/src/ContainerBuilder.php	256	True	Parameter #2 $id of static method Componenta\DI\ContainerBuilder::normalizeDelegatorList() expects string, mixed given.
/home/runner/work/di/di/src/ContainerBuilder.php	256	True	Possibly invalid array key type mixed.
/home/runner/work/di/di/src/ContainerBuilder.php	281	True	Strict comparison using !== between mixed and null will always evaluate to true.
/home/runner/work/di/di/src/ContainerBuilder.php	321	True	Cannot call method newLazyGhost() on ReflectionClass|null.
/home/runner/work/di/di/src/ContainerBuilder.php	334	True	Parameter $resolver of method Componenta\DI\Container::__construct() expects Componenta\DI\Resolver\Entry\EntryResolverInterface, null given.
/home/runner/work/di/di/src/ContainerBuilder.php	336	True	Parameter $callableExecutor of method Componenta\DI\Container::__construct() expects Componenta\DI\CallableExecutorInterface, null given.
/home/runner/work/di/di/src/ContainerBuilder.php	350	True	Parameter #1 $container of class Componenta\DI\CallableResolver constructor expects Psr\Container\ContainerInterface, object given.
/home/runner/work/di/di/src/ContainerBuilder.php	356	True	Parameter #3 $container of method Componenta\DI\ContainerBuilder::createEntryResolver() expects Psr\Container\ContainerInterface, object given.
/home/runner/work/di/di/src/ContainerBuilder.php	363	True	Call to an undefined method object::get().
/home/runner/work/di/di/src/ContainerBuilder.php	365	True	Call to an undefined method object::set().
/home/runner/work/di/di/src/ContainerBuilder.php	370	True	Call to an undefined method object::delegator().
/home/runner/work/di/di/src/ContainerBuilder.php	377	True	Parameter #3 $container of method Componenta\DI\ContainerBuilder::fillPipelines() expects Psr\Container\ContainerInterface, object given.
/home/runner/work/di/di/src/ContainerBuilder.php	382	True	Method Componenta\DI\ContainerBuilder::build() should return Componenta\DI\Container but returns object.
/home/runner/work/di/di/src/ContainerBuilder.php	450	True	Method Componenta\DI\ContainerBuilder::toArray() return type has no value type specified in iterable type array.
/home/runner/work/di/di/src/ContainerBuilder.php	479	True	Parameter #1 $factories of class Componenta\DI\Resolver\Entry\FactoryResolver constructor expects array<string, array|(callable(Componenta\Config\ContainerValue, array<int|string, mixed>): mixed)|Componenta\DI\Compile\Factory\CompiledFactoryDefinition|Componenta\DI\Definition\ClassDefinition|Componenta\DI\Definition\FactoryDefinition|string>, array<string, mixed> given.
/home/runner/work/di/di/src/ContainerBuilder.php	657	True	Call to function is_string() with string will always evaluate to true.
/home/runner/work/di/di/src/ContainerBuilder.php	743	True	Call to function is_string() with string will always evaluate to true.
/home/runner/work/di/di/src/ContainerBuilder.php	906	True	Method Componenta\DI\ContainerBuilder::resolversToMap() return type has no value type specified in iterable type array.
/home/runner/work/di/di/src/ContainerBuilder.php	926	True	Method Componenta\DI\ContainerBuilder::normalizeDelegatorList() return type has no value type specified in iterable type array.
/home/runner/work/di/di/src/ContainerBuilder.php	937	True	PHPDoc tag @var for variable $items has no value type specified in iterable type array.
/home/runner/work/di/di/src/ContainerBuilder.php	937	True	Parameter #1 $array (list<array|(callable(): mixed)|string>) of array_values is already a list, call has no effect.
/home/runner/work/di/di/src/ContainerBuilder.php	1000	True	Call to function is_string() with string will always evaluate to true.
/home/runner/work/di/di/src/ContainerBuilder.php	1003	True	Call to function is_scalar() with string will always evaluate to true.
/home/runner/work/di/di/src/ContainerBuilder.php	1043	True	Argument of an invalid type mixed supplied for foreach, only iterables are supported.
/home/runner/work/di/di/src/ContainerBuilder.php	1055	True	Parameter #1 $array of function array_is_list expects array<mixed>, mixed given.
/home/runner/work/di/di/src/ContainerBuilder.php	1065	True	Argument of an invalid type mixed supplied for foreach, only iterables are supported.
/home/runner/work/di/di/src/ContainerBuilder.php	1074	True	Argument of an invalid type mixed supplied for foreach, only iterables are supported.
/home/runner/work/di/di/src/ContainerBuilder.php	1089	True	Argument of an invalid type mixed supplied for foreach, only iterables are supported.
/home/runner/work/di/di/src/ContainerBuilder.php	1124	True	Method Componenta\DI\ContainerBuilder::addFactories() has parameter $factories with no value type specified in iterable type array.
/home/runner/work/di/di/src/ContainerBuilder.php	1166	True	Property Componenta\DI\ContainerBuilder::$invokables (list<class-string>) does not accept non-empty-list<non-empty-string>.
/home/runner/work/di/di/src/ContainerBuilder.php	1176	True	Method Componenta\DI\ContainerBuilder::addInvokables() has parameter $invokables with no value type specified in iterable type array.
/home/runner/work/di/di/src/ContainerBuilder.php	1186	True	Call to function is_string() with string will always evaluate to true.
/home/runner/work/di/di/src/ContainerBuilder.php	1186	True	Result of && is always false.
/home/runner/work/di/di/src/ContainerBuilder.php	1213	True	Method Componenta\DI\ContainerBuilder::addAliases() has parameter $aliases with no value type specified in iterable type array.
/home/runner/work/di/di/src/ContainerBuilder.php	1236	True	Method Componenta\DI\ContainerBuilder::addDelegator() has parameter $delegator with no value type specified in iterable type array.
/home/runner/work/di/di/src/ContainerBuilder.php	1249	True	Method Componenta\DI\ContainerBuilder::addDelegators() has parameter $delegators with no value type specified in iterable type array.
/home/runner/work/di/di/src/ContainerBuilder.php	1274	True	Method Componenta\DI\ContainerBuilder::addServices() has parameter $services with no value type specified in iterable type array.
/home/runner/work/di/di/src/Definition/Definition.php	38	True	Parameter #1 $value of class Componenta\DI\Definition\ClassDefinition constructor expects class-string, string given.
/home/runner/work/di/di/src/Definition/Definition.php	48	True	Parameter #1 $value of class Componenta\DI\Definition\InvokableDefinition constructor expects class-string, string given.
/home/runner/work/di/di/src/FactoryInterface.php	35	True	Template type T of method Componenta\DI\FactoryInterface::make() is not referenced in a parameter.
/home/runner/work/di/di/src/ProxyFactory.php	28	True	Cannot call method newLazyGhost() on ReflectionClass|null.
/home/runner/work/di/di/src/ProxyFactory.php	28	True	Method Componenta\DI\ProxyFactory::makeLazy() should return T of object but returns object.
/home/runner/work/di/di/src/ProxyFactory.php	36	True	Cannot call method newLazyProxy() on ReflectionClass|null.
/home/runner/work/di/di/src/ProxyFactory.php	36	True	Method Componenta\DI\ProxyFactory::makeProxy() should return T of object but returns object.
/home/runner/work/di/di/src/Resolver/Attribute/AttributeProcessor.php	30	True	Method Componenta\DI\Resolver\Attribute\AttributeProcessor::process() has parameter $class with generic class ReflectionClass but does not specify its types: T
/home/runner/work/di/di/src/Resolver/Attribute/AttributeProcessor.php	61	True	Method Componenta\DI\Resolver\Attribute\AttributeProcessor::invocations() has parameter $class with generic class ReflectionClass but does not specify its types: T
/home/runner/work/di/di/src/Resolver/Attribute/AttributeProcessor.php	71	True	Method Componenta\DI\Resolver\Attribute\AttributeProcessor::plan() has parameter $class with generic class ReflectionClass but does not specify its types: T
